venta_id,fecha_hora,tienda_id,sku,cantidad,monto,moneda,tipo_comprobante
V00040937,2025-06-17 16:06:22,T019,CN-00026,1,149.47,MXN,I
V00040938,2025-06-17 19:52:46,T019,CN-00038,3,1038.66,MXN,I
V00040939,2025-06-17 07:12:29,T031,CN-00051,5,2397.44,MXN,I
V00040940,2025-06-17 10:17:54,T005,CN-00065,1,208.25,MXN,I
V00040941,2025-06-17 18:06:00,T033,CN-00052,1,169.14,MXN,I
V00040942,2025-06-17 07:00:00,T034,CN-00050,1,91.75,MXN,I
V00040943,2025-06-17 11:02:43,T036,CN-00007,1,250.45,MXN,I
V00040944,2025-06-17 21:14:22,T014,CN-00052,1,165.53,MXN,I
V00040945,2025-06-17 18:47:02,T024,CN-00045,1,95.96,MXN,I
V00040946,2025-06-17 07:11:13,T005,CN-00021,4,103.3,MXN,I
V00040947,2025-06-17 14:37:10,T029,CN-00039,2,1592.5,MXN,I
V00040948,2025-06-17 16:45:50,T040,CN-00042,1,86.84,MXN,N
V00040949,2025-06-17 18:41:18,T033,CN-00008,1,37.29,MXN,I
V00040950,2025-06-17 19:49:33,T021,CN-00056,1,15.75,MXN,I
V00040951,2025-06-17 17:40:34,T026,CN-00066,1,56.02,MXN,I
V00040952,2025-06-17 07:17:56,T016,CN-00007,1,254.03,MXN,I
V00040953,2025-06-17 14:05:14,T024,CN-00057,1,178.46,MXN,I
V00040954,2025-06-17 17:17:28,T015,CN-00034,1,109.5,MXN,P
V00040955,2025-06-17 11:13:53,T011,CN-00019,1,276.1,MXN,I
V00040956,2025-06-17 07:29:22,T012,CN-00042,1,88.63,MXN,I
V00040957,2025-06-17 10:39:29,T007,CN-00063,1,84.38,MXN,I
V00040958,2025-06-17 08:44:03,T025,CN-00006,1,195.75,MXN,I
V00040959,2025-06-17 12:12:28,T029,CN-00036,1,309.46,MXN,E
V00040960,2025-06-17 10:42:53,T040,CN-00003,1,163.98,MXN,I
V00040961,2025-06-17 08:18:28,T020,CN-00045,1,99.93,MXN,I
V00040962,2025-06-17 14:32:44,T039,CN-00017,3,492.52,MXN,I
V00040963,2025-06-17 11:29:54,T024,CN-00022,1,164.95,MXN,I
V00040964,2025-06-17 17:44:11,T023,CN-00047,2,965.41,MXN,I
V00040965,2025-06-17 16:29:28,T027,CN-00029,1,627.49,MXN,I
V00040966,2025-06-17 11:45:42,T038,CN-00069,1,357.26,MXN,I
V00040967,2025-06-17 11:55:14,T040,CN-00031,1,548.9,MXN,I
V00040968,2025-06-17 14:26:56,T026,CN-00058,1,75.48,MXN,I
V00040969,2025-06-17 10:40:43,T040,CN-00021,1,26.27,MXN,I
V00040970,2025-06-17 11:12:38,T020,CN-00049,1,86.02,MXN,I
V00040971,2025-06-17 10:54:52,T015,CN-00061,4,1130.41,MXN,I
V00040972,2025-06-17 18:26:25,T036,CN-00010,1,361.43,MXN,I
V00040973,2025-06-17 14:09:35,T038,CN-00062,3,480.1,MXN,I
V00040974,2025-06-17 18:37:27,T015,CN-00011,1,27.67,MXN,I
V00040975,2025-06-17 12:09:19,T025,CN-00031,1,557.64,MXN,I
V00040976,2025-06-17 18:18:19,T039,CN-00037,1,224.98,MXN,I
V00040977,2025-06-17 16:32:07,T039,CN-00065,1,205.41,MXN,I
V00040978,2025-06-17 10:19:14,T033,CN-00064,3,251.01,MXN,T
V00040979,2025-06-17 16:50:35,T012,CN-00057,1,191.47,MXN,I
V00040980,2025-06-17 13:09:13,T028,CN-00038,1,351.69,MXN,I
V00040981,2025-06-17 14:26:54,T038,CN-00040,1,54.18,MXN,I
V00040982,2025-06-17 15:39:00,T002,CN-00053,2,278.78,MXN,I
V00040983,2025-06-17 16:39:28,T036,CN-00021,1,25.34,MXN,I
V00040984,2025-06-17 08:30:51,T018,CN-00016,1,87.88,MXN,I
V00040985,2025-06-17 10:44:08,T008,CN-00036,1,325.47,MXN,I
V00040986,2025-06-17 13:29:19,T026,CN-00033,1,267.52,MXN,I
V00040987,2025-06-17 11:31:34,T002,CN-00024,1,332.75,MXN,I
V00040988,2025-06-17 13:03:26,T004,CN-00052,1,171.36,MXN,I
V00040989,2025-06-17 15:21:22,T013,CN-00032,1,103.01,MXN,I
V00040990,2025-06-17 07:54:17,T037,CN-00053,3,425.4,MXN,I
V00040991,2025-06-17 11:13:38,T026,CN-00039,1,824.98,MXN,I
V00040992,2025-06-17 07:21:34,T028,CN-00016,2,168.02,MXN,I
V00040993,2025-06-17 11:51:54,T023,CN-00047,1,477.09,MXN,E
V00040994,2025-06-17 11:09:37,T039,CN-00070,3,1173.23,MXN,I
V00040995,2025-06-17 10:46:17,T015,CN-00013,1,206.67,MXN,I
V00040996,2025-06-17 14:46:59,T025,CN-00013,1,206.25,MXN,I
V00040997,2025-06-17 09:18:08,T013,CN-00020,1,613.42,MXN,I
V00040998,2025-06-17 11:32:15,T009,CN-00060,1,198.49,MXN,I
V00040999,2025-06-17 10:22:32,T026,CN-00001,1,72.55,MXN,I
V00041000,2025-06-17 12:26:52,T028,CN-00040,1,54.09,MXN,I
V00041001,2025-06-17 07:23:46,T029,CN-00051,3,1471.61,MXN,I
V00041002,2025-06-17 12:34:14,T025,CN-00040,1,54.97,MXN,I
V00041003,2025-06-17 11:50:42,T040,CN-00017,1,163.34,MXN,I
V00041004,2025-06-17 09:13:45,T017,CN-00008,1,39.46,MXN,I
V00041005,2025-06-17 10:09:11,T001,CN-00065,4,804.55,MXN,I
V00041006,2025-06-17 07:07:33,T001,CN-00063,1,83.96,MXN,I
V00041007,2025-06-17 17:40:40,T013,CN-00011,1,28.2,MXN,I
V00041008,2025-06-17 10:33:28,T033,CN-00001,1,76.08,MXN,I
V00041009,2025-06-17 14:44:08,T023,CN-00014,1,357.61,MXN,E
V00041010,2025-06-17 16:15:14,T014,CN-00063,1,87.61,MXN,I
V00041011,2025-06-17 17:41:08,T038,CN-00026,1,149.38,MXN,I
V00041012,2025-06-17 11:32:12,T005,CN-00049,1,90.99,MXN,I
V00041013,2025-06-17 09:04:39,T002,CN-00001,1,73.64,MXN,I
V00041014,2025-06-17 07:40:24,T020,CN-00036,1,326.95,MXN,I
V00041015,2025-06-17 13:08:15,T018,CN-00025,1,47.24,MXN,I
V00041016,2025-06-17 15:06:53,T040,CN-00039,2,1616.36,MXN,I
V00041017,2025-06-17 12:09:49,T026,CN-00054,1,117.17,MXN,I
V00041018,2025-06-17 10:03:01,T004,CN-00024,1,337.38,MXN,I
V00041019,2025-06-17 09:11:44,T031,CN-00013,1,193.14,MXN,I
V00041020,2025-06-17 09:00:59,T033,CN-00062,3,486.52,MXN,I
V00041021,2025-06-17 07:56:02,T003,CN-00036,2,615.06,MXN,I
V00041022,2025-06-17 16:45:02,T014,CN-00059,1,252.04,MXN,I
V00041023,2025-06-18 14:07:58,T029,CN-00064,1,81.35,MXN,I
V00041024,2025-06-18 07:13:06,T010,CN-00022,1,169.06,MXN,I
V00041025,2025-06-18 13:16:14,T034,CN-00055,1,649.24,MXN,I
V00041026,2025-06-18 15:43:23,T013,CN-00011,3,88.96,MXN,I
V00041027,2025-06-18 09:03:01,T032,CN-00040,1,52.13,MXN,I
V00041028,2025-06-18 09:05:35,T017,CN-00016,1,85.72,MXN,I
V00041029,2025-06-18 07:32:48,T003,CN-00064,2,166.49,MXN,I
V00041030,2025-06-18 12:53:13,T027,CN-00008,1,39.32,MXN,I
V00041031,2025-06-18 10:22:17,T034,CN-00014,1,342.41,MXN,I
V00041032,2025-06-18 16:03:00,T031,CN-00014,1,351.04,MXN,I
V00041033,2025-06-18 11:06:04,T030,CN-00015,1,360.97,MXN,I
V00041034,2025-06-18 08:56:30,T012,CN-00062,1,171.07,MXN,I
V00041035,2025-06-18 08:35:39,T030,CN-00006,1,193.35,MXN,I
V00041036,2025-06-18 11:15:42,T006,CN-00017,1,155.85,MXN,I
V00041037,2025-06-18 10:11:50,T017,CN-00054,1,114.46,MXN,I
V00041038,2025-06-18 14:17:55,T039,CN-00068,1,39.1,MXN,I
V00041039,2025-06-18 16:29:54,T032,CN-00040,1,52.18,MXN,I
V00041040,2025-06-18 11:08:38,T001,CN-00057,1,184.85,MXN,I
V00041041,2025-06-18 14:20:43,T025,CN-00008,3,115.98,MXN,E
V00041042,2025-06-18 21:01:13,T014,CN-00047,1,484.79,MXN,I
V00041043,2025-06-18 15:44:21,T019,CN-00055,1,615.09,MXN,I
V00041044,2025-06-18 10:04:37,T001,CN-00041,2,151.52,MXN,I
V00041045,2025-06-18 13:55:49,T029,CN-00052,1,170.04,MXN,I
V00041046,2025-06-18 15:59:15,T008,CN-00003,1,166.25,MXN,I
V00041047,2025-06-18 10:37:42,T019,CN-00060,1,189.49,MXN,I
V00041048,2025-06-18 13:35:49,T031,CN-00055,1,639.55,MXN,I
V00041049,2025-06-18 15:00:31,T019,CN-00021,2,52.35,MXN,I
V00041050,2025-06-18 12:48:22,T039,CN-00012,2,255.92,MXN,I
V00041051,2025-06-18 21:02:22,T003,CN-00034,1,106.18,MXN,I
V00041052,2025-06-18 07:15:01,T006,CN-00062,1,167.05,MXN,I
V00041053,2025-06-18 14:33:07,T022,CN-00033,1,264.37,MXN,I
V00041054,2025-06-18 12:41:28,T014,CN-00044,5,1249.82,MXN,I
V00041055,2025-06-18 17:15:27,T036,CN-00018,3,692.37,MXN,I
V00041056,2025-06-18 17:58:18,T004,CN-00009,1,611.95,MXN,I
V00041057,2025-06-18 16:02:46,T011,CN-00049,2,175.53,MXN,I
V00041058,2025-06-18 09:43:01,T023,CN-00061,1,301.29,MXN,I
V00041059,2025-06-18 18:47:02,T027,CN-00018,2,482.79,MXN,I
V00041060,2025-06-18 14:59:53,T026,CN-00007,1,256.6,MXN,I
V00041061,2025-06-18 13:30:35,T004,CN-00037,1,224.37,MXN,I
V00041062,2025-06-18 20:43:40,T021,CN-00045,1,102.25,MXN,I
V00041063,2025-06-18 14:11:58,T002,CN-00014,2,702.25,MXN,I
V00041064,2025-06-18 11:39:01,T032,CN-00003,1,160.07,MXN,I
V00041065,2025-06-18 09:27:16,T014,CN-00057,1,181.45,MXN,I
V00041066,2025-06-18 10:05:54,T031,CN-00053,1,143.93,MXN,I
V00041067,2025-06-18 13:28:00,T026,CN-00065,1,209.17,MXN,I
V00041068,2025-06-18 12:11:23,T019,CN-00027,2,174.97,MXN,I
V00041069,2025-06-18 07:19:49,T038,CN-00001,1,73.21,MXN,I
V00041070,2025-06-18 13:22:12,T034,CN-00027,1,92.24,MXN,I
V00041071,2025-06-18 14:36:44,T024,CN-00037,1,229.77,MXN,I
V00041072,2025-06-18 14:41:52,T025,CN-00001,1,76.68,MXN,I
V00041073,2025-06-18 08:00:11,T012,CN-00028,1,389.59,MXN,I
V00041074,2025-06-18 21:18:46,T034,CN-00037,5,1080.75,MXN,I
V00041075,2025-06-18 13:03:09,T019,CN-00003,1,158.81,MXN,I
V00041076,2025-06-18 15:35:45,T017,CN-00060,1,199.27,MXN,I
V00041077,2025-06-18 12:52:39,T036,CN-00051,1,497.04,MXN,I
V00041078,2025-06-18 08:50:04,T024,CN-00014,1,342.67,MXN,I
V00041079,2025-06-18 12:55:36,T030,CN-00030,1,229.86,MXN,I
V00041080,2025-06-18 10:13:49,T038,CN-00021,1,26.13,MXN,I
V00041081,2025-06-18 11:29:25,T003,CN-00064,1,83.91,MXN,I
V00041082,2025-06-18 14:48:04,T024,CN-00007,3,755.28,MXN,I
V00041083,2025-06-18 11:10:03,T035,CN-00044,1,242.69,MXN,I
V00041084,2025-06-18 12:13:11,T040,CN-00068,1,40.26,MXN,I
V00041085,2025-06-18 11:46:43,T013,CN-00062,1,165.43,MXN,I
V00041086,2025-06-18 12:59:39,T018,CN-00038,1,346.7,MXN,I
V00041087,2025-06-18 15:41:20,T020,CN-00022,1,173.85,MXN,I
V00041088,2025-06-18 17:42:54,T037,CN-00022,1,172.8,MXN,I
V00041089,2025-06-18 16:38:19,T039,CN-00005,5,97.62,MXN,I
V00041090,2025-06-18 07:31:22,T036,CN-00046,1,520.65,MXN,E
V00041091,2025-06-18 12:15:56,T030,CN-00056,1,16.66,MXN,I
V00041092,2025-06-18 15:29:38,T014,CN-00001,3,218.14,MXN,I
V00041093,2025-06-18 15:04:45,T037,CN-00047,1,513.4,MXN,I
V00041094,2025-06-18 15:11:58,T009,CN-00062,1,164.65,MXN,I
V00041095,2025-06-18 17:31:21,T013,CN-00058,1,78.21,MXN,I
V00041096,2025-06-18 18:53:12,T033,CN-00033,1,273.06,MXN,I
V00041097,2025-06-18 10:32:58,T027,CN-00006,1,201.61,MXN,I
V00041098,2025-06-18 14:02:21,T011,CN-00009,1,626.97,MXN,I
V00041099,2025-06-18 07:02:00,T033,CN-00053,1,141.58,MXN,E
V00041100,2025-06-18 21:03:04,T034,CN-00047,2,980.17,MXN,I
V00041101,2025-06-18 14:16:17,T014,CN-00052,1,175.13,MXN,I
V00041102,2025-06-18 14:57:37,T012,CN-00007,1,258.15,MXN,I
V00041103,2025-06-18 14:34:09,T038,CN-00005,1,19.68,MXN,I
V00041104,2025-06-18 10:45:02,T040,CN-00015,1,372.55,MXN,I
V00041105,2025-06-18 07:53:53,T016,CN-00059,1,246.02,MXN,I
V00041106,2025-06-18 11:16:42,T031,CN-00027,1,93.72,MXN,I
V00041107,2025-06-18 15:27:51,T026,CN-00038,2,680.27,MXN,I
V00041108,2025-06-18 17:43:18,T035,CN-00045,1,102.83,MXN,I
V00041109,2025-06-18 15:03:18,T017,CN-00042,1,89.53,MXN,I
V00041110,2025-06-18 16:14:52,T012,CN-00005,1,20.55,MXN,I
V00041111,2025-06-18 15:18:27,T032,CN-00063,1,84.04,MXN,I
V00041112,2025-06-18 10:36:03,T015,CN-00068,1,38.67,MXN,I
V00041113,2025-06-18 11:12:59,T019,CN-00054,1,114.32,MXN,I
V00041114,2025-06-18 07:36:14,T023,CN-00035,1,135.71,MXN,I
V00041115,2025-06-18 10:42:57,T034,CN-00057,1,191.5,MXN,I
V00041116,2025-06-18 10:56:12,T029,CN-00051,1,498.64,MXN,I
V00041117,2025-06-18 13:48:50,T026,CN-00065,3,588.88,MXN,I
V00041118,2025-06-18 07:52:32,T019,CN-00055,1,610.71,MXN,I
V00041119,2025-06-18 16:43:04,T014,CN-00022,2,338.13,MXN,I
V00041120,2025-06-18 13:16:16,T014,CN-00030,1,230.08,MXN,I
V00041121,2025-06-18 12:49:22,T013,CN-00036,3,949.02,MXN,I
V00041122,2025-06-18 17:49:13,T015,CN-00010,1,363.19,MXN,I
V00041123,2025-06-18 16:13:03,T033,CN-00059,1,264.8,MXN,I
V00041124,2025-06-18 14:05:27,T007,CN-00028,4,1555.65,MXN,I
V00041125,2025-06-18 12:43:26,T010,CN-00012,1,132.38,MXN,I
V00041126,2025-06-18 15:52:45,T011,CN-00065,1,204.51,MXN,I
V00041127,2025-06-18 17:32:26,T018,CN-00034,2,218.05,MXN,I
V00041128,2025-06-18 07:56:13,T038,CN-00032,2,206.93,MXN,I
V00041129,2025-06-18 09:09:49,T027,CN-00063,3,254.89,MXN,I
V00041130,2025-06-18 14:50:38,T034,CN-00050,2,184.98,MXN,I
V00041131,2025-06-18 15:44:35,T037,CN-00057,1,181.26,MXN,I
V00041132,2025-06-18 13:39:44,T027,CN-00015,1,357.42,MXN,I
V00041133,2025-06-18 14:45:21,T027,CN-00070,1,378.33,MXN,I
V00041134,2025-06-18 08:25:21,T024,CN-00026,3,456.61,MXN,I
V00041135,2025-06-18 13:22:26,T034,CN-00039,1,771.43,MXN,I
V00041136,2025-06-18 07:46:41,T025,CN-00052,5,840.24,MXN,I
V00041137,2025-06-18 07:05:05,T035,CN-00021,1,24.75,MXN,I
V00041138,2025-06-18 08:36:55,T017,CN-00003,1,162.12,MXN,I
V00041139,2025-06-18 07:36:36,T031,CN-00007,2,502.65,MXN,I
V00041140,2025-06-18 12:03:13,T009,CN-00068,1,39.85,MXN,I
V00041141,2025-06-18 15:56:21,T012,CN-00069,1,363.15,MXN,I
V00041142,2025-06-18 13:53:29,T013,CN-00011,1,28.52,MXN,I
V00041143,2025-06-18 12:28:46,T008,CN-00029,3,1879.59,MXN,I
V00041144,2025-06-18 15:19:49,T028,CN-00002,1,134.85,MXN,I
V00041145,2025-06-18 07:09:55,T013,CN-00027,2,179.46,MXN,I
V00041146,2025-06-18 10:08:38,T030,CN-00008,1,39.41,MXN,I
V00041147,2025-06-18 18:50:25,T002,CN-00041,2,157.58,MXN,I
V00041148,2025-06-18 15:20:48,T003,CN-00063,1,87.74,MXN,I
V00041149,2025-06-18 09:45:21,T037,CN-00039,1,821.01,MXN,I
V00041150,2025-06-18 09:41:04,T037,CN-00013,1,194.61,MXN,P
V00041151,2025-06-18 10:20:01,T005,CN-00010,1,356.35,MXN,I
V00041152,2025-06-18 14:40:25,T016,CN-00023,1,152.42,MXN,I
V00041153,2025-06-18 15:45:04,T002,CN-00005,1,20.09,MXN,I
V00041154,2025-06-18 14:55:02,T008,CN-00020,1,603.07,MXN,I
V00041155,2025-06-18 11:19:07,T030,CN-00046,1,525.59,MXN,I
V00041156,2025-06-18 13:29:23,T026,CN-00010,1,362.51,MXN,I
V00041157,2025-06-18 09:52:03,T023,CN-00050,1,94.76,MXN,I
V00041158,2025-06-18 17:32:31,T032,CN-00021,1,25.17,MXN,I
V00041159,2025-06-18 07:59:26,T009,CN-00033,2,538.03,MXN,I
V00041160,2025-06-18 07:53:02,T001,CN-00010,1,365.14,MXN,I
V00041161,2025-06-18 11:54:51,T038,CN-00008,1,38.55,MXN,I
V00041162,2025-06-19 11:18:12,T009,CN-00007,1,262.31,MXN,I
V00041163,2025-06-19 13:56:05,T039,CN-00025,1,49.69,MXN,I
V00041164,2025-06-19 08:00:48,T006,CN-00031,1,535.15,MXN,I
V00041165,2025-06-19 12:44:57,T032,CN-00013,1,193.94,MXN,I
V00041166,2025-06-19 07:57:07,T031,CN-00025,1,47.07,MXN,I
V00041167,2025-06-19 09:41:03,T025,CN-00039,1,766.16,MXN,I
V00041168,2025-06-19 12:29:42,T032,CN-00058,1,75.28,MXN,E
V00041169,2025-06-19 07:16:31,T002,CN-00054,1,111.6,MXN,I
V00041170,2025-06-19 08:29:29,T015,CN-00023,1,151.95,MXN,I
V00041171,2025-06-19 19:45:45,T010,CN-00070,2,727.62,MXN,I
V00041172,2025-06-19 07:55:02,T018,CN-00051,1,489.23,MXN,I
V00041173,2025-06-19 18:57:40,T025,CN-00051,1,488.76,MXN,I
V00041174,2025-06-19 09:28:24,T018,CN-00050,1,88.51,MXN,I
V00041175,2025-06-19 12:06:44,T030,CN-00016,1,83.85,MXN,I
V00041176,2025-06-19 09:01:15,T031,CN-00001,1,74.32,MXN,I
V00041177,2025-06-19 14:55:12,T039,CN-00022,2,337.1,MXN,I
V00041178,2025-06-19 12:20:56,T011,CN-00023,2,314.78,MXN,I
V00041179,2025-06-19 07:06:06,T031,CN-00002,2,252.81,MXN,I
V00041180,2025-06-19 07:41:34,T023,CN-00046,2,1031.66,MXN,I
V00041181,2025-06-19 08:35:34,T005,CN-00059,1,261.31,MXN,I
V00041182,2025-06-19 09:55:38,T008,CN-00058,1,78.11,MXN,I
V00041183,2025-06-19 14:25:02,T008,CN-00002,1,135.05,MXN,I
V00041184,2025-06-19 12:25:32,T022,CN-00014,2,718.07,MXN,I
V00041185,2025-06-19 16:56:37,T009,CN-00016,1,85.63,MXN,I
V00041186,2025-06-19 11:19:38,T030,CN-00010,1,344.97,MXN,I
V00041187,2025-06-19 11:57:35,T033,CN-00047,2,1028.92,MXN,I
V00041188,2025-06-19 16:00:03,T024,CN-00068,1,39.28,MXN,I
V00041189,2025-06-19 11:00:45,T007,CN-00049,1,88.38,MXN,I
V00041190,2025-06-19 11:03:23,T027,CN-00009,1,607.21,MXN,I
V00041191,2025-06-19 14:21:09,T029,CN-00045,1,96.71,MXN,I
V00041192,2025-06-19 13:24:59,T002,CN-00017,1,166.57,MXN,I
V00041193,2025-06-19 14:40:47,T026,CN-00004,1,712.43,MXN,I
V00041194,2025-06-19 10:45:56,T040,CN-00004,1,702.92,MXN,I
V00041195,2025-06-19 11:47:49,T033,CN-00060,7,1333.16,MXN,E
V00041196,2025-06-19 14:39:23,T038,CN-00003,1,155.6,MXN,I
V00041197,2025-06-19 13:00:17,T026,CN-00035,1,140.3,MXN,I
V00041198,2025-06-19 12:16:31,T007,CN-00042,5,435.45,MXN,I
V00041199,2025-06-19 09:41:13,T036,CN-00032,2,199.21,MXN,I
V00041200,2025-06-19 08:01:37,T027,CN-00037,1,218.01,MXN,I
V00041201,2025-06-19 14:44:33,T004,CN-00037,6,1319.73,MXN,I
V00041202,2025-06-19 16:34:24,T002,CN-00043,1,177.98,MXN,I
V00041203,2025-06-19 09:57:09,T022,CN-00007,1,252.12,MXN,I
V00041204,2025-06-19 08:45:32,T013,CN-00004,2,1357.85,MXN,I
V00041205,2025-06-19 12:38:42,T028,CN-00013,3,595.29,MXN,I
V00041206,2025-06-19 13:13:52,T019,CN-00047,1,475.75,MXN,I
V00041207,2025-06-19 07:13:33,T018,CN-00021,1,25.37,MXN,I
V00041208,2025-06-19 08:42:03,T032,CN-00001,1,75.38,MXN,I
V00041209,2025-06-19 14:40:33,T001,CN-00047,1,486.5,MXN,I
V00041210,2025-06-19 08:20:47,T003,CN-00061,1,296.62,MXN,I
V00041211,2025-06-19 17:01:17,T038,CN-00013,1,198.38,MXN,I
V00041212,2025-06-19 14:09:01,T019,CN-00031,1,533.84,MXN,I
V00041213,2025-06-19 09:10:51,T022,CN-00041,1,79.15,MXN,I
V00041214,2025-06-19 13:39:05,T028,CN-00069,1,376.15,MXN,I
V00041215,2025-06-19 10:17:39,T032,CN-00023,2,323.05,MXN,I
V00041216,2025-06-19 19:01:25,T022,CN-00028,1,401.13,MXN,I
V00041217,2025-06-19 16:58:58,T033,CN-00049,1,87.21,MXN,I
V00041218,2025-06-19 13:23:21,T036,CN-00026,1,155.8,MXN,I
V00041219,2025-06-19 13:01:58,T005,CN-00005,1,20.21,MXN,I
V00041220,2025-06-19 10:59:01,T006,CN-00026,1,153.75,MXN,I
V00041221,2025-06-19 15:22:29,T023,CN-00051,2,990.81,MXN,I
V00041222,2025-06-19 07:48:05,T029,CN-00068,1,38.42,MXN,I
V00041223,2025-06-19 15:06:16,T034,CN-00063,1,84.49,MXN,I
V00041224,2025-06-19 12:16:33,T013,CN-00049,3,258.83,MXN,I
V00041225,2025-06-19 12:09:54,T016,CN-00046,2,1098.28,MXN,I
V00041226,2025-06-19 11:48:12,T028,CN-00019,1,262.37,MXN,I
V00041227,2025-06-19 16:36:59,T021,CN-00068,1,39.58,MXN,I
V00041228,2025-06-19 11:15:37,T025,CN-00055,1,610.6,MXN,I
V00041229,2025-06-19 14:25:16,T023,CN-00055,1,604.05,MXN,I
V00041230,2025-06-19 09:49:10,T018,CN-00014,1,347.5,MXN,I
V00041231,2025-06-19 15:24:40,T035,CN-00037,1,217.76,MXN,I
V00041232,2025-06-19 15:17:24,T038,CN-00038,1,328.14,MXN,I
V00041233,2025-06-19 16:26:09,T036,CN-00047,1,477.26,MXN,I
V00041234,2025-06-19 13:26:44,T037,CN-00025,1,49.41,MXN,I
V00041235,2025-06-19 16:53:50,T016,CN-00001,1,73.61,MXN,I
V00041236,2025-06-19 09:42:42,T004,CN-00052,1,172.8,MXN,I
V00041237,2025-06-19 18:14:11,T031,CN-00012,5,654.42,MXN,I
V00041238,2025-06-19 11:43:52,T037,CN-00041,1,79.84,MXN,I
V00041239,2025-06-19 11:29:30,T018,CN-00021,1,25.34,MXN,I
V00041240,2025-06-19 16:57:29,T027,CN-00042,4,364.49,MXN,I
V00041241,2025-06-19 16:00:59,T015,CN-00061,1,302.31,MXN,I
V00041242,2025-06-19 09:20:15,T015,CN-00009,1,606.64,MXN,I
V00041243,2025-06-19 07:17:39,T007,CN-00046,1,515.0,MXN,I
V00041244,2025-06-19 18:42:37,T024,CN-00035,5,698.05,MXN,I
V00041245,2025-06-19 12:03:33,T011,CN-00051,1,465.57,MXN,I
V00041246,2025-06-19 15:26:48,T033,CN-00034,1,110.91,MXN,I
V00041247,2025-06-19 11:13:14,T033,CN-00044,1,249.56,MXN,I
V00041248,2025-06-19 15:46:58,T001,CN-00019,4,1059.63,MXN,I
V00041249,2025-06-19 18:44:19,T005,CN-00022,1,163.25,MXN,I
V00041250,2025-06-19 10:41:42,T004,CN-00045,1,101.45,MXN,I
V00041251,2025-06-19 13:07:01,T022,CN-00022,2,330.29,MXN,I
V00041252,2025-06-19 12:42:49,T007,CN-00029,1,621.61,MXN,I
V00041253,2025-06-19 12:29:30,T030,CN-00040,1,55.07,MXN,I
V00041254,2025-06-19 14:34:34,T004,CN-00040,1,55.62,MXN,I
V00041255,2025-06-19 14:50:03,T037,CN-00039,1,780.36,MXN,E
V00041256,2025-06-19 17:22:59,T024,CN-00003,3,486.99,MXN,I
V00041257,2025-06-19 07:43:28,T029,CN-00052,1,165.64,MXN,I
V00041258,2025-06-19 07:11:22,T039,CN-00021,1,25.13,MXN,I
V00041259,2025-06-19 14:38:51,T013,CN-00032,1,99.93,MXN,I
V00041260,2025-06-19 13:54:30,T004,CN-00009,1,630.54,MXN,I
V00041261,2025-06-19 20:08:04,T030,CN-00011,1,28.48,MXN,I
V00041262,2025-06-19 07:44:44,T019,CN-00058,1,77.4,MXN,I
V00041263,2025-06-19 14:46:54,T019,CN-00032,1,96.55,MXN,I
V00041264,2025-06-19 11:19:27,T039,CN-00069,4,1449.04,MXN,I
V00041265,2025-06-19 11:39:09,T007,CN-00011,5,142.1,MXN,I
V00041266,2025-06-19 08:06:39,T023,CN-00012,2,275.16,MXN,I
V00041267,2025-06-19 07:11:51,T028,CN-00046,1,541.75,MXN,I
V00041268,2025-06-19 21:41:18,T021,CN-00027,1,92.05,MXN,I
V00041269,2025-06-19 13:30:49,T033,CN-00013,2,392.88,MXN,I
V00041270,2025-06-19 16:57:20,T012,CN-00042,1,91.23,MXN,I
V00041271,2025-06-19 13:11:09,T004,CN-00028,2,767.17,MXN,I
V00041272,2025-06-19 21:26:57,T011,CN-00040,1,55.02,MXN,I
V00041273,2025-06-19 11:06:21,T030,CN-00068,5,193.71,MXN,I
V00041274,2025-06-19 07:26:20,T036,CN-00028,2,740.71,MXN,I
V00041275,2025-06-19 08:05:05,T036,CN-00017,1,160.77,MXN,I
V00041276,2025-06-19 09:03:19,T008,CN-00017,1,162.9,MXN,I
V00041277,2025-06-19 12:51:20,T003,CN-00047,1,514.61,MXN,I
V00041278,2025-06-19 11:03:58,T029,CN-00045,5,487.17,MXN,I
V00041279,2025-06-19 20:35:03,T033,CN-00007,2,505.79,MXN,I
V00041280,2025-06-19 07:50:35,T003,CN-00056,1,16.56,MXN,I
V00041281,2025-06-19 09:21:40,T027,CN-00063,8,686.98,MXN,I
V00041282,2025-06-19 07:50:44,T040,CN-00021,3,74.62,MXN,I
V00041283,2025-06-19 16:02:39,T034,CN-00062,9,1448.99,MXN,I
V00041284,2025-06-19 19:15:11,T017,CN-00020,1,588.88,MXN,I
V00041285,2025-06-19 10:25:01,T003,CN-00001,1,77.24,MXN,I
V00041286,2025-06-19 18:50:35,T024,CN-00017,1,158.43,MXN,I
V00041287,2025-06-19 14:31:53,T025,CN-00049,1,85.81,MXN,I
V00041288,2025-06-19 07:43:55,T013,CN-00014,3,1046.91,MXN,I
V00041289,2025-06-19 19:49:12,T027,CN-00052,1,167.62,MXN,I
V00041290,2025-06-19 07:24:41,T026,CN-00064,3,244.08,MXN,I
V00041291,2025-06-19 07:58:43,T004,CN-00029,1,606.55,MXN,E
V00041292,2025-06-19 12:23:07,T028,CN-00025,1,47.77,MXN,I
V00041293,2025-06-19 11:24:33,T021,CN-00061,1,284.01,MXN,I
